(0, 3, 7, 8)
(0, 3, 7, 8)
(0, 3, 7, 8)
(0, 3, 7, 8)
(0, 3, 7, 8)
(0, 3, 7, 8)
(0, 3, 7, 8)
(0, 3, 7, 8)
(0, 3, 7, 8)
(0, 3, 7, 8)
(0, 3, 7, 8)
(0, 3, 7, 8)
(0, 3, 7, 8)
(0, 3, 7, 8)
(0, 3, 7, 8)
(0, 1, 3, 9)
(0, 1, 3, 9)
(0, 1, 3, 9)
(0, 1, 3, 9)
(0, 1, 3, 9)
(0, 1, 3, 9)
(0, 3, 7, 8)
(5, 6, 7, 9)
(1, 3, 5, 9)
(3, 5, 7, 9)
(3, 6, 7, 8)
(3, 6, 7, 8)
(3, 6, 7, 8)
(3, 6, 7, 8)
(3, 4, 6, 8)
(3, 4, 5, 6)
(3, 6, 7, 8)
(3, 6, 7, 8)
(4, 6, 7, 8)
(4, 6, 7, 8)
(5, 6, 7, 8)
(5, 6, 7, 8)
(4, 5, 6, 7)
(4, 6, 7, 8)
(3, 4, 5, 6)
(3, 4, 5, 6)
(3, 4, 5, 6)
(3, 4, 5, 6)
(4, 6, 7, 8)
(4, 6, 7, 8)
(4, 6, 7, 8)
(4, 6, 7, 8)
(5, 6, 7, 8)
(5, 6, 7, 8)
(5, 6, 7, 8)
(3, 6, 7, 8)
(3, 6, 7, 8)
(3, 6, 7, 8)
(3, 6, 7, 8)
(5, 6, 7, 8)
(3, 6, 7, 8)
(0, 3, 6, 7)
(0, 3, 7, 8)
(0, 3, 7, 8)
(0, 3, 5, 7)
(0, 3, 6, 7)
(0, 3, 6, 7)
(0, 3, 6, 7)
(3, 4, 5, 6)
(0, 3, 6, 7)
(0, 3, 6, 7)
(0, 3, 6, 7)
(0, 3, 6, 7)
(3, 4, 6, 7)
(3, 4, 6, 7)
(0, 3, 6, 7)
(0, 3, 6, 7)
(0, 3, 6, 7)
(3, 4, 6, 7)
(3, 4, 6, 7)
(3, 4, 6, 7)
(3, 4, 6, 7)
(3, 4, 6, 7)
(3, 4, 6, 7)
(3, 4, 5, 6)
(3, 4, 5, 6)
(3, 4, 6, 7)
(3, 4, 6, 7)
(3, 4, 6, 7)
(3, 4, 5, 6)
(3, 4, 5, 6)
(3, 4, 5, 6)
(3, 4, 5, 6)
(3, 4, 6, 7)
(3, 4, 6, 7)
(3, 4, 6, 7)
(3, 4, 5, 6)
(3, 5, 6, 7)
(3, 4, 5, 6)
(3, 4, 5, 6)
(3, 4, 5, 6)
(1, 3, 5, 6)
(1, 3, 5, 6)
(1, 3, 5, 6)
(1, 3, 5, 6)
(1, 3, 4, 6)
(1, 3, 4, 6)
(1, 3, 4, 6)
(3, 4, 6, 7)
(3, 4, 6, 7)
(3, 4, 6, 7)
(3, 4, 6, 7)
(3, 4, 6, 7)
(3, 4, 6, 7)
(3, 4, 6, 7)
(3, 4, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 4, 5, 6)
(3, 4, 5, 6)
(3, 5, 6, 7)
(3, 5, 6, 7)
(4, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(4, 5, 6, 7)
(4, 5, 6, 7)
(4, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(4, 5, 6, 7)
(4, 5, 6, 7)
(4, 5, 6, 7)
(4, 5, 6, 7)
(3, 5, 6, 7)
(3, 5, 6, 7)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
(2, 3, 5, 6)
